EmployeeID,StartDate,EndDate,Amount,PaymentType,HourlyRate,MonthlySalary,HoursWorked
165,2020-08-12,2020-08-26,7519.38,monthly,,7519.38,
285,2021-07-28,2021-08-11,2531.85,hourly,28.21,,89.75
232,2021-07-14,2021-07-21,468.86,hourly,7.88,,59.5
363,2020-09-09,2020-09-16,1371.5,hourly,27.43,,50.0
186,2021-12-15,2021-12-29,4678.09,hourly,45.09,,103.75
188,2021-09-22,2021-10-06,4466.27,hourly,34.29,,130.25
14,2020-01-01,2020-01-08,2560.91,hourly,38.51,,66.5
456,2021-11-03,2021-11-17,10156.41,monthly,,10156.41,
123,2020-04-29,2020-05-06,1604.02,hourly,25.36,,63.25
271,2021-05-19,2021-05-26,2139.08,hourly,39.07,,54.75
150,2020-04-15,2020-04-22,3123.75,hourly,49.98,,62.5
273,2020-10-07,2020-10-14,1461.77,hourly,23.02,,63.5
490,2020-06-17,2020-06-24,2607.75,hourly,54.9,,47.5
111,2022-01-12,2022-01-26,9143.95,monthly,,9143.95,
22,2020-02-12,2020-02-26,6439.99,monthly,,6439.99,
446,2020-02-26,2020-03-04,5753.25,monthly,,5753.25,
350,2022-02-23,2022-03-02,1797.18,hourly,31.12,,57.75
265,2020-10-21,2020-11-04,6923.78,monthly,,6923.78,
274,2021-04-28,2021-05-05,9506.13,monthly,,9506.13,
90,2020-03-11,2020-03-25,2847.1,hourly,28.4,,100.25
174,2021-03-24,2021-03-31,4911.99,hourly,81.19,,60.5
77,2022-06-01,2022-06-08,4086.06,hourly,61.91,,66.0
487,2020-12-23,2020-12-30,5400.6,hourly,90.01,,60.0
1,2020-09-30,2020-10-07,10574.57,monthly,,10574.57,
97,2021-11-17,2021-12-01,10355.27,monthly,,10355.27,
338,2021-12-01,2021-12-08,9820.97,monthly,,9820.97,
497,2021-12-15,2021-12-29,6597.55,monthly,,6597.55,
86,2021-10-20,2021-11-03,3311.17,hourly,25.18,,131.5
59,2022-01-26,2022-02-02,2490.76,hourly,47.67,,52.25
35,2021-10-20,2021-10-27,1712.27,hourly,28.07,,61.0
124,2020-08-26,2020-09-09,6102.73,hourly,58.26,,104.75
8,2020-06-10,2020-06-17,1439.2,hourly,22.4,,64.25
158,2021-10-06,2021-10-20,5727.75,hourly,43.31,,132.25
236,2022-09-21,2022-10-05,5991.0,hourly,59.91,,100.0
315,2020-06-17,2020-06-24,3221.82,hourly,51.14,,63.0
475,2020-05-20,2020-06-03,3778.83,hourly,41.64,,90.75
33,2021-01-27,2021-02-10,3795.38,hourly,32.37,,117.25
236,2022-01-26,2022-02-09,5348.55,hourly,54.3,,98.5
116,2020-09-02,2020-09-09,2657.32,hourly,42.86,,62.0
452,2020-11-11,2020-11-18,4261.2,hourly,50.88,,83.75
493,2020-09-30,2020-10-07,1015.44,hourly,19.25,,52.75
226,2020-08-12,2020-08-26,7060.4,hourly,56.71,,124.5
244,2022-02-23,2022-03-09,2771.23,hourly,25.96,,106.75
40,2020-06-03,2020-06-17,7643.77,monthly,,7643.77,
261,2021-10-06,2021-10-20,8093.55,monthly,,8093.55,
57,2021-04-07,2021-04-21,8421.77,monthly,,8421.77,
236,2021-05-05,2021-05-19,6909.67,hourly,54.3,,127.25
137,2022-06-15,2022-06-22,1361.03,hourly,23.67,,57.5
103,2020-12-02,2020-12-09,1930.27,hourly,37.3,,51.75
346,2020-04-01,2020-04-08,8560.49,monthly,,8560.49,
207,2021-06-30,2021-07-07,2498.7,hourly,44.03,,56.75
17,2022-05-04,2022-05-18,7558.26,monthly,,7558.26,
249,2022-11-02,2022-11-16,9005.3,monthly,,9005.3,
124,2021-12-15,2021-12-29,5374.48,hourly,58.26,,92.25
234,2021-09-22,2021-09-29,2744.46,hourly,56.88,,48.25
387,2020-10-14,2020-10-21,2170.67,hourly,33.14,,65.5
264,2022-04-13,2022-04-20,3251.25,hourly,52.02,,62.5
240,2020-04-08,2020-04-15,2806.86,hourly,62.03,,45.25
270,2022-03-02,2022-03-09,2569.93,hourly,26.84,,95.75
183,2020-03-25,2020-04-01,834.84,hourly,13.63,,61.25
303,2020-02-12,2020-02-19,1728.98,hourly,29.81,,58.0
361,2021-10-06,2021-10-20,10170.71,monthly,,10170.71,
220,2022-09-07,2022-09-21,6954.68,hourly,71.33,,97.5
51,2020-12-30,2021-01-13,8305.39,monthly,,8305.39,
286,2022-10-05,2022-10-19,7647.43,monthly,,7647.43,
424,2021-03-24,2021-04-07,3111.48,hourly,30.96,,100.5
45,2020-09-02,2020-09-09,9588.0,monthly,,9588.0,
30,2020-09-09,2020-09-23,9133.79,monthly,,9133.79,
8,2021-01-20,2021-01-27,1366.4,hourly,22.4,,61.0
70,2022-01-26,2022-02-09,12038.5,monthly,,12038.5,
125,2021-02-24,2021-03-03,1963.48,hourly,41.12,,47.75
499,2020-04-08,2020-04-22,3113.95,hourly,28.7,,108.5
101,2020-01-22,2020-01-29,2471.03,hourly,42.06,,58.75
97,2021-08-25,2021-09-08,10355.27,monthly,,10355.27,
407,2022-06-15,2022-06-29,6819.68,hourly,60.89,,112.0
77,2022-05-25,2022-06-01,4101.54,hourly,61.91,,66.25
70,2021-08-11,2021-08-25,12038.5,monthly,,12038.5,
483,2021-07-28,2021-08-04,7438.34,monthly,,7438.34,
30,2021-10-06,2021-10-20,10000.11,monthly,,10000.11,
472,2020-07-22,2020-07-29,2077.2,hourly,46.16,,45.0
397,2021-05-19,2021-05-26,1722.05,hourly,34.1,,50.5
344,2020-06-03,2020-06-10,2954.54,hourly,50.29,,58.75
442,2022-12-07,2022-12-14,7523.84,monthly,,7523.84,
425,2021-04-07,2021-04-21,7717.11,monthly,,7717.11,
155,2021-04-21,2021-04-28,1260.28,hourly,25.72,,49.0
317,2021-03-24,2021-04-07,2318.81,hourly,20.75,,111.75
497,2021-02-24,2021-03-10,6597.55,monthly,,6597.55,
381,2020-03-25,2020-04-08,10203.16,monthly,,10203.16,
359,2021-07-07,2021-07-14,8598.33,monthly,,8598.33,
75,2020-03-18,2020-03-25,327.69,hourly,6.62,,49.5
4,2021-11-17,2021-11-24,1308.45,hourly,28.6,,45.75
110,2021-09-08,2021-09-22,9507.52,monthly,,9507.52,
463,2022-01-26,2022-02-02,1915.93,hourly,35.98,,53.25
428,2020-04-29,2020-05-06,7443.56,monthly,,7443.56,
444,2020-11-04,2020-11-18,8324.67,monthly,,8324.67,
258,2020-09-23,2020-09-30,3438.75,hourly,52.5,,65.5
10,2021-04-14,2021-04-21,2447.76,hourly,43.71,,56.0
158,2021-08-25,2021-09-08,4222.73,hourly,43.31,,97.5
25,2022-01-12,2022-01-19,1704.78,hourly,27.72,,61.5
405,2022-06-15,2022-06-29,5836.02,hourly,46.97,,124.25
162,2021-02-24,2021-03-10,9012.24,monthly,,9012.24,
123,2020-11-25,2020-12-02,1287.02,hourly,25.36,,50.75
218,2021-03-03,2021-03-10,8313.41,monthly,,8313.41,
494,2020-09-09,2020-09-23,8081.96,monthly,,8081.96,
431,2020-07-15,2020-07-22,1979.1,hourly,36.65,,54.0
468,2021-02-10,2021-02-24,6163.56,hourly,56.16,,109.75
289,2022-07-20,2022-07-27,2067.24,hourly,38.64,,53.5
433,2020-04-01,2020-04-08,8492.45,monthly,,8492.45,
229,2021-06-16,2021-06-30,3918.38,hourly,40.5,,96.75
356,2020-10-07,2020-10-21,5409.7,hourly,46.04,,117.5
273,2021-04-21,2021-04-28,1283.37,hourly,23.02,,55.75
219,2020-12-02,2020-12-16,6063.9,monthly,,6063.9,
179,2022-06-29,2022-07-13,10533.28,monthly,,10533.28,
26,2021-04-14,2021-04-21,1419.18,hourly,26.04,,54.5
377,2020-06-03,2020-06-17,9180.17,monthly,,9180.17,
120,2020-12-16,2020-12-30,3892.12,hourly,32.57,,119.5
54,2020-12-30,2021-01-13,3431.7,hourly,36.9,,93.0
190,2022-09-21,2022-10-05,2719.61,hourly,26.34,,103.25
18,2020-09-30,2020-10-07,2047.88,hourly,31.75,,64.5
397,2020-04-08,2020-04-15,2114.2,hourly,34.1,,62.0
420,2021-11-03,2021-11-17,8818.06,monthly,,8818.06,
365,2021-11-17,2021-12-01,10617.52,monthly,,10617.52,
285,2020-12-02,2020-12-16,2931.2,hourly,25.6,,114.5
100,2020-08-26,2020-09-09,7962.81,monthly,,7962.81,
450,2022-09-21,2022-10-05,2053.01,hourly,17.18,,119.5
500,2022-05-04,2022-05-18,4268.02,hourly,34.77,,122.75
369,2021-02-03,2021-02-10,1845.06,hourly,38.64,,47.75
121,2020-03-18,2020-03-25,3599.0,hourly,61.0,,59.0
394,2022-03-23,2022-03-30,845.82,hourly,17.53,,48.25
235,2020-09-16,2020-09-23,2467.19,hourly,40.78,,60.5
354,2020-08-12,2020-08-26,7977.49,monthly,,7977.49,
18,2021-12-01,2021-12-08,1833.56,hourly,31.75,,57.75
400,2021-05-19,2021-06-02,8641.56,monthly,,8641.56,
319,2022-12-14,2022-12-21,9818.15,monthly,,9818.15,
144,2021-11-17,2021-12-01,3848.76,hourly,32.14,,119.75
412,2022-01-26,2022-02-09,7041.03,hourly,62.31,,113.0
338,2020-05-20,2020-05-27,9820.97,monthly,,9820.97,
60,2022-08-10,2022-08-24,7302.2,monthly,,7302.2,
13,2020-07-15,2020-07-29,9700.51,monthly,,9700.51,
135,2020-04-01,2020-04-08,900.92,hourly,16.16,,55.75
242,2021-03-24,2021-04-07,5888.04,hourly,56.48,,104.25
373,2021-07-28,2021-08-11,9487.35,monthly,,9487.35,
318,2021-06-02,2021-06-16,6050.18,hourly,52.84,,114.5
362,2020-12-30,2021-01-13,3473.74,hourly,32.09,,108.25
298,2022-08-17,2022-08-24,2571.31,hourly,47.18,,54.5
346,2020-07-22,2020-07-29,8560.49,monthly,,8560.49,
385,2020-07-22,2020-07-29,826.45,hourly,15.97,,51.75
365,2020-06-17,2020-07-01,10617.52,monthly,,10617.52,
151,2021-04-07,2021-04-21,7974.82,monthly,,7974.82,
10,2020-05-20,2020-05-27,2775.59,hourly,43.71,,63.5
138,2022-01-19,2022-01-26,3603.75,hourly,57.66,,62.5
388,2021-05-19,2021-06-02,2389.94,hourly,24.08,,99.25
398,2022-11-02,2022-11-16,5570.4,hourly,42.2,,132.0
120,2020-07-01,2020-07-15,4022.39,hourly,32.57,,123.5
352,2020-10-21,2020-10-28,7974.53,monthly,,7974.53,
385,2020-01-15,2020-01-22,578.91,hourly,15.97,,36.25
369,2021-03-03,2021-03-10,3120.18,hourly,38.64,,80.75
49,2022-10-05,2022-10-19,2019.33,hourly,20.98,,96.25
265,2022-11-02,2022-11-16,6923.78,monthly,,6923.78,
179,2020-10-21,2020-11-04,10533.28,monthly,,10533.28,
466,2020-10-07,2020-10-21,10366.79,monthly,,10366.79,
285,2020-07-01,2020-07-15,3372.8,hourly,25.6,,131.75
461,2021-02-24,2021-03-10,7346.47,monthly,,7346.47,
356,2021-11-03,2021-11-17,4926.28,hourly,46.04,,107.0
329,2021-01-27,2021-02-10,11734.62,monthly,,11734.62,
212,2020-09-02,2020-09-09,1227.66,hourly,22.12,,55.5
473,2022-04-06,2022-04-20,10491.94,monthly,,10491.94,
435,2020-05-20,2020-06-03,4406.64,hourly,36.12,,122.0
29,2020-02-26,2020-03-04,2516.76,hourly,41.09,,61.25
460,2022-07-27,2022-08-03,9889.48,monthly,,9889.48,
73,2021-06-16,2021-06-30,7681.24,monthly,,7681.24,
263,2021-01-06,2021-01-13,1124.76,hourly,21.63,,52.0
171,2021-03-31,2021-04-07,1058.14,hourly,22.16,,47.75
345,2022-09-21,2022-10-05,7685.1,monthly,,7685.1,
308,2022-09-21,2022-10-05,3558.81,hourly,37.56,,94.75
333,2022-08-24,2022-09-07,9091.91,monthly,,9091.91,
6,2021-09-08,2021-09-15,1407.94,hourly,73.14,,19.25
276,2020-08-12,2020-08-19,2093.97,hourly,37.9,,55.25
335,2020-09-02,2020-09-09,978.24,hourly,20.38,,48.0
145,2020-03-04,2020-03-11,2538.78,hourly,44.54,,57.0
217,2022-04-27,2022-05-04,2425.92,hourly,42.56,,57.0
209,2021-03-10,2021-03-17,1201.46,hourly,24.15,,49.75
113,2020-08-12,2020-08-26,7011.23,hourly,54.99,,127.5
490,2021-08-04,2021-08-11,3156.75,hourly,54.9,,57.5
272,2022-02-16,2022-02-23,9240.21,monthly,,9240.21,
54,2020-09-09,2020-09-23,4317.3,hourly,36.9,,117.0
388,2022-12-14,2022-12-28,2765.45,hourly,26.98,,102.5
446,2020-12-16,2020-12-23,6276.86,monthly,,6276.86,
382,2021-02-24,2021-03-03,7002.45,hourly,66.69,,105.0
276,2020-11-11,2020-11-18,2255.05,hourly,37.9,,59.5
363,2020-06-17,2020-06-24,1584.08,hourly,27.43,,57.75
382,2021-09-22,2021-09-29,4318.18,hourly,66.69,,64.75
410,2021-04-14,2021-04-21,8185.56,monthly,,8185.56,
191,2020-12-09,2020-12-16,3872.11,hourly,66.19,,58.5
472,2022-02-23,2022-03-02,1038.6,hourly,46.16,,22.5
302,2020-10-21,2020-11-04,8955.63,monthly,,8955.63,
280,2022-06-15,2022-06-29,8742.54,monthly,,8742.54,
323,2022-10-12,2022-10-19,2521.03,hourly,44.62,,56.5
263,2020-12-02,2020-12-09,1422.17,hourly,21.63,,65.75
455,2021-12-01,2021-12-15,6606.92,hourly,35.19,,187.75
460,2020-12-23,2020-12-30,9889.48,monthly,,9889.48,
329,2022-10-19,2022-11-02,11734.62,monthly,,11734.62,
355,2021-03-17,2021-03-24,3086.44,hourly,54.87,,56.25
448,2022-04-06,2022-04-20,4448.96,hourly,48.49,,91.75
326,2020-12-30,2021-01-13,5854.03,hourly,62.61,,93.5
404,2020-12-02,2020-12-16,3909.15,hourly,42.84,,91.25
351,2022-06-29,2022-07-13,11741.06,monthly,,11741.06,
30,2021-01-27,2021-02-10,10000.11,monthly,,10000.11,
487,2021-06-23,2021-06-30,6325.05,hourly,102.43,,61.75
132,2020-12-16,2020-12-30,6771.86,monthly,,6771.86,
289,2020-03-11,2020-03-18,1777.44,hourly,38.64,,46.0
13,2021-05-19,2021-06-02,9700.51,monthly,,9700.51,
463,2020-12-30,2021-01-06,2878.4,hourly,35.98,,80.0
180,2020-06-10,2020-06-17,9750.61,monthly,,9750.61,
373,2020-12-16,2020-12-30,9487.35,monthly,,9487.35,
298,2022-07-06,2022-07-13,2123.1,hourly,47.18,,45.0
295,2021-04-07,2021-04-21,7784.81,hourly,63.42,,122.75
110,2021-05-19,2021-06-02,9507.52,monthly,,9507.52,
20,2020-06-24,2020-07-01,8646.73,monthly,,8646.73,
282,2020-10-21,2020-10-28,1758.12,hourly,36.25,,48.5
61,2020-02-26,2020-03-11,7042.0,hourly,56.0,,125.75
61,2020-01-29,2020-02-12,5334.0,hourly,56.0,,95.25
355,2020-09-16,2020-09-23,3243.56,hourly,49.52,,65.5
448,2022-03-09,2022-03-23,5285.41,hourly,48.49,,109.0
298,2021-02-03,2021-02-10,2429.77,hourly,47.18,,51.5
8,2021-09-08,2021-09-15,1316.0,hourly,22.4,,58.75
117,2020-07-01,2020-07-15,6903.31,hourly,54.25,,127.25
246,2021-10-20,2021-11-03,7573.54,monthly,,7573.54,
271,2020-01-08,2020-01-15,1885.13,hourly,39.07,,48.25
296,2020-01-22,2020-01-29,1539.72,hourly,33.84,,45.5
266,2020-02-19,2020-02-26,916.7,hourly,17.8,,51.5
377,2020-09-09,2020-09-23,9180.17,monthly,,9180.17,
211,2021-08-25,2021-09-08,6048.49,hourly,46.26,,130.75
341,2021-03-24,2021-04-07,7050.76,hourly,73.83,,95.5
69,2020-04-01,2020-04-08,476.01,hourly,7.74,,61.5
9,2021-01-13,2021-01-27,2431.36,hourly,20.96,,116.0
46,2021-03-31,2021-04-07,1531.71,hourly,33.85,,45.25
393,2022-03-23,2022-04-06,8595.54,monthly,,8595.54,
289,2020-02-12,2020-02-19,2424.66,hourly,38.64,,62.75
379,2020-01-29,2020-02-12,8379.52,monthly,,8379.52,
27,2022-12-07,2022-12-14,2307.76,hourly,48.33,,47.75
19,2021-10-27,2021-11-03,1355.73,hourly,21.35,,63.5
85,2020-04-08,2020-04-22,2737.26,hourly,24.66,,111.0
3,2020-03-25,2020-04-08,5138.98,hourly,41.36,,124.25
61,2022-05-04,2022-05-18,6706.0,hourly,56.0,,119.75
135,2020-08-19,2020-08-26,775.68,hourly,16.16,,48.0
164,2021-08-11,2021-08-25,2937.1,hourly,27.07,,108.5
429,2022-02-09,2022-02-23,5323.43,hourly,47.11,,113.0
388,2022-09-07,2022-09-21,3426.46,hourly,26.98,,127.0
482,2020-03-04,2020-03-11,1304.44,hourly,23.19,,56.25
304,2021-11-17,2021-12-01,7864.26,hourly,70.69,,111.25
172,2020-11-11,2020-11-18,2175.54,hourly,43.08,,50.5
417,2022-05-18,2022-06-01,9034.58,monthly,,9034.58,
134,2020-06-03,2020-06-10,1876.28,hourly,50.37,,37.25
411,2022-06-15,2022-06-22,3189.9,hourly,58.8,,54.25
261,2020-07-29,2020-08-12,8093.55,monthly,,8093.55,
9,2020-12-02,2020-12-16,2677.64,hourly,20.96,,127.75
261,2020-01-15,2020-01-29,8093.55,monthly,,8093.55,
271,2022-10-26,2022-11-02,2275.83,hourly,39.07,,58.25
68,2021-11-17,2021-11-24,9140.51,monthly,,9140.51,
359,2020-09-09,2020-09-16,8598.33,monthly,,8598.33,
434,2020-06-03,2020-06-17,4885.8,hourly,50.63,,96.5
270,2020-09-16,2020-09-23,1227.93,hourly,26.84,,45.75
390,2020-07-15,2020-07-29,8035.97,monthly,,8035.97,
462,2021-11-03,2021-11-17,4595.62,hourly,47.5,,96.75
184,2021-08-25,2021-09-08,7957.79,monthly,,7957.79,
200,2022-02-02,2022-02-09,2072.02,hourly,39.28,,52.75
5,2022-01-12,2022-01-26,7588.72,monthly,,7588.72,
64,2021-09-08,2021-09-22,5587.28,hourly,52.96,,105.5
397,2022-10-12,2022-10-19,1730.58,hourly,34.1,,50.75
328,2021-06-23,2021-06-30,1743.21,hourly,27.67,,63.0
179,2021-06-02,2021-06-16,10533.28,monthly,,10533.28,
4,2020-07-15,2020-07-22,1587.3,hourly,28.6,,55.5
171,2020-07-08,2020-07-15,1490.26,hourly,22.16,,67.25
450,2020-04-08,2020-04-22,753.64,hourly,15.95,,47.25
6,2020-09-02,2020-09-09,4900.38,hourly,73.14,,67.0
114,2020-04-29,2020-05-06,8150.24,monthly,,8150.24,
52,2022-11-16,2022-11-30,4201.32,hourly,35.68,,117.75
263,2021-03-17,2021-03-24,1135.58,hourly,21.63,,52.5
394,2021-12-15,2021-12-22,780.09,hourly,17.53,,44.5
31,2022-11-02,2022-11-16,4708.24,hourly,41.21,,114.25
379,2020-02-26,2020-03-11,8379.52,monthly,,8379.52,
319,2020-04-29,2020-05-06,8794.92,monthly,,8794.92,
48,2020-02-26,2020-03-11,10798.1,monthly,,10798.1,
246,2022-10-19,2022-11-02,7573.54,monthly,,7573.54,
350,2021-10-13,2021-10-20,1415.96,hourly,31.12,,45.5
159,2020-04-08,2020-04-22,4478.4,hourly,22.42,,199.75
390,2020-01-15,2020-01-29,8035.97,monthly,,8035.97,
173,2021-11-03,2021-11-17,2803.0,hourly,28.03,,100.0
97,2022-10-05,2022-10-19,10355.27,monthly,,10355.27,
424,2022-05-18,2022-06-01,3490.74,hourly,30.96,,112.75
6,2021-11-10,2021-11-17,4302.38,hourly,81.95,,52.5
431,2021-02-10,2021-02-17,1896.64,hourly,36.65,,51.75
268,2020-06-17,2020-07-01,6128.28,hourly,61.13,,100.25
115,2021-05-05,2021-05-19,7161.02,monthly,,7161.02,
340,2020-12-02,2020-12-16,4858.84,hourly,36.26,,134.0
321,2020-01-29,2020-02-12,8643.34,monthly,,8643.34,
329,2021-10-20,2021-11-03,11734.62,monthly,,11734.62,
265,2020-05-20,2020-06-03,6923.78,monthly,,6923.78,
63,2020-09-02,2020-09-09,1759.14,hourly,30.33,,58.0
269,2022-05-04,2022-05-18,7748.21,monthly,,7748.21,
437,2020-06-03,2020-06-17,7806.92,monthly,,7806.92,
458,2022-09-21,2022-10-05,8843.67,monthly,,8843.67,
489,2021-05-19,2021-06-02,9365.54,monthly,,9365.54,
211,2020-12-16,2020-12-30,5319.9,hourly,46.26,,115.0
202,2022-10-19,2022-10-26,11112.33,monthly,,11112.33,
149,2020-10-07,2020-10-21,4105.2,hourly,37.32,,110.0
117,2020-09-23,2020-10-07,7025.38,hourly,54.25,,129.5
289,2021-02-10,2021-02-17,2105.88,hourly,38.64,,54.5
217,2020-04-22,2020-04-29,2114.97,hourly,38.28,,55.25
387,2020-06-24,2020-07-01,1938.69,hourly,33.14,,58.5
321,2020-03-11,2020-03-25,8643.34,monthly,,8643.34,
5,2022-04-20,2022-05-04,7588.72,monthly,,7588.72,
209,2020-03-04,2020-03-11,1527.49,hourly,24.15,,63.25
157,2020-06-17,2020-06-24,7436.85,monthly,,7436.85,
329,2021-02-10,2021-02-24,11734.62,monthly,,11734.62,
376,2020-07-15,2020-07-29,9262.38,monthly,,9262.38,
394,2020-01-08,2020-01-15,919.3,hourly,15.85,,58.0
381,2022-08-24,2022-09-07,11299.25,monthly,,11299.25,
209,2020-08-26,2020-09-02,1346.36,hourly,24.15,,55.75
25,2020-11-18,2020-11-25,1524.6,hourly,27.72,,55.0
68,2021-02-10,2021-02-17,9140.51,monthly,,9140.51,
321,2021-12-01,2021-12-15,8643.34,monthly,,8643.34,
132,2020-11-18,2020-12-02,6771.86,monthly,,6771.86,
479,2020-05-13,2020-05-20,3589.53,hourly,58.13,,61.75
137,2022-02-02,2022-02-09,1303.57,hourly,21.37,,61.0
472,2021-08-18,2021-08-25,2769.6,hourly,46.16,,60.0
411,2020-11-04,2020-11-11,3152.57,hourly,53.89,,58.5
187,2020-09-23,2020-10-07,9178.8,monthly,,9178.8,
419,2022-06-29,2022-07-13,6911.39,hourly,60.23,,114.75
424,2022-03-23,2022-04-06,3436.56,hourly,30.96,,111.0
37,2020-10-07,2020-10-21,7452.04,hourly,62.23,,119.75
358,2022-07-13,2022-07-27,9688.08,hourly,77.66,,124.75
115,2021-02-24,2021-03-10,7161.02,monthly,,7161.02,
444,2020-09-23,2020-10-07,8324.67,monthly,,8324.67,
383,2021-06-02,2021-06-16,3948.48,hourly,34.56,,114.25
172,2022-01-19,2022-01-26,3014.1,hourly,47.28,,63.75
410,2020-02-05,2020-02-12,8185.56,monthly,,8185.56,
387,2022-04-13,2022-04-20,945.1,hourly,36.35,,26.0
298,2020-12-09,2020-12-16,3113.88,hourly,47.18,,66.0
433,2020-10-28,2020-11-04,8492.45,monthly,,8492.45,
174,2020-04-15,2020-04-22,4150.29,hourly,74.78,,55.5
382,2021-03-31,2021-04-07,4251.49,hourly,66.69,,63.75
484,2022-01-05,2022-01-12,1500.75,hourly,26.68,,56.25
477,2020-02-12,2020-02-26,8317.38,hourly,63.25,,131.5
236,2021-03-24,2021-04-07,6353.1,hourly,54.3,,117.0
495,2021-12-15,2021-12-29,5026.35,hourly,53.33,,94.25
17,2020-10-07,2020-10-21,7558.26,monthly,,7558.26,
471,2022-08-10,2022-08-24,4962.87,hourly,50.13,,99.0
4,2022-02-02,2022-02-09,1549.58,hourly,31.95,,48.5
95,2020-12-30,2021-01-13,9670.22,monthly,,9670.22,
407,2022-11-02,2022-11-16,5693.22,hourly,60.89,,93.5
240,2020-08-19,2020-08-26,3458.17,hourly,62.03,,55.75
21,2022-06-01,2022-06-15,1398.52,hourly,12.86,,108.75
162,2022-10-05,2022-10-19,9930.31,monthly,,9930.31,
227,2022-01-12,2022-01-26,4099.34,hourly,43.61,,94.0
239,2020-12-02,2020-12-16,10569.32,monthly,,10569.32,
254,2022-02-16,2022-02-23,1534.83,hourly,31.81,,48.25
398,2021-01-13,2021-01-27,3638.02,hourly,39.33,,92.5
33,2020-12-30,2021-01-13,3188.44,hourly,32.37,,98.5
448,2021-06-02,2021-06-16,4909.61,hourly,48.49,,101.25
65,2020-04-08,2020-04-15,2518.34,hourly,52.74,,47.75
469,2020-01-01,2020-01-08,2870.45,hourly,37.4,,76.75
319,2020-01-08,2020-01-15,8794.92,monthly,,8794.92,
6,2020-06-17,2020-06-24,3602.14,hourly,73.14,,49.25
120,2021-11-17,2021-12-01,3725.57,hourly,35.23,,105.75
423,2020-01-15,2020-01-29,6461.93,hourly,59.42,,108.75
351,2020-05-06,2020-05-20,11741.06,monthly,,11741.06,
398,2021-05-19,2021-06-02,4842.45,hourly,42.2,,114.75
135,2022-07-06,2022-07-13,949.4,hourly,16.16,,58.75
455,2020-01-01,2020-01-15,3677.23,hourly,32.47,,113.25
185,2022-09-07,2022-09-21,9792.83,monthly,,9792.83,
383,2020-02-12,2020-02-26,3931.2,hourly,34.56,,113.75
271,2022-03-02,2022-03-09,1777.68,hourly,39.07,,45.5
335,2021-12-01,2021-12-08,1008.81,hourly,20.38,,49.5
271,2021-12-22,2021-12-29,2295.36,hourly,39.07,,58.75
203,2020-11-25,2020-12-02,4614.97,hourly,45.58,,101.25
397,2022-12-28,2023-01-04,1977.8,hourly,34.1,,58.0
363,2020-09-23,2020-09-30,1481.22,hourly,27.43,,54.0
282,2022-04-27,2022-05-04,2011.88,hourly,36.25,,55.5
243,2020-09-09,2020-09-23,4013.8,hourly,34.16,,117.5
433,2021-06-09,2021-06-16,8492.45,monthly,,8492.45,
307,2020-07-15,2020-07-29,10121.67,monthly,,10121.67,
221,2020-01-01,2020-01-15,4666.46,hourly,42.91,,108.75
324,2020-10-21,2020-11-04,7237.38,monthly,,7237.38,
168,2022-10-05,2022-10-19,5491.42,hourly,50.38,,109.0
45,2020-05-20,2020-05-27,9588.0,monthly,,9588.0,
270,2021-03-17,2021-03-24,1697.63,hourly,26.84,,63.25
218,2022-01-05,2022-01-12,8313.41,monthly,,8313.41,
135,2021-06-30,2021-07-07,872.64,hourly,16.16,,54.0
89,2021-04-07,2021-04-21,3997.84,hourly,34.39,,116.25
114,2022-08-10,2022-08-17,8150.24,monthly,,8150.24,
200,2020-03-04,2020-03-11,1816.7,hourly,39.28,,46.25
291,2020-04-08,2020-04-15,8598.8,monthly,,8598.8,
473,2022-09-21,2022-10-05,10491.94,monthly,,10491.94,
172,2020-05-13,2020-05-20,366.18,hourly,43.08,,8.5
84,2020-12-02,2020-12-16,3781.31,hourly,28.81,,131.25
134,2020-08-26,2020-09-02,2820.72,hourly,50.37,,56.0
271,2020-09-16,2020-09-23,2002.34,hourly,39.07,,51.25
398,2021-11-03,2021-11-17,4357.15,hourly,42.2,,103.25
202,2020-07-29,2020-08-05,11112.33,monthly,,11112.33,
217,2020-06-17,2020-06-24,2268.09,hourly,38.28,,59.25
26,2020-06-17,2020-06-24,1523.34,hourly,26.04,,58.5
319,2021-06-30,2021-07-07,8794.92,monthly,,8794.92,
90,2021-08-11,2021-08-25,3116.9,hourly,28.4,,109.75
440,2022-04-06,2022-04-20,10996.35,monthly,,10996.35,
264,2022-02-02,2022-02-09,3316.28,hourly,52.02,,63.75
225,2022-01-05,2022-01-12,1763.41,hourly,27.88,,63.25
495,2022-11-30,2022-12-14,6252.94,hourly,53.33,,117.25
19,2020-06-03,2020-06-10,1008.79,hourly,21.35,,47.25
51,2020-12-02,2020-12-16,8305.39,monthly,,8305.39,
442,2020-06-03,2020-06-10,7523.84,monthly,,7523.84,
230,2022-05-18,2022-06-01,727.05,hourly,5.55,,131.0
108,2021-08-11,2021-08-18,1878.17,hourly,38.33,,49.0
490,2021-10-06,2021-10-13,3294.0,hourly,54.9,,60.0
207,2020-05-13,2020-05-20,2390.31,hourly,40.86,,58.5
74,2020-08-26,2020-09-09,9177.8,monthly,,9177.8,
181,2022-03-09,2022-03-23,4817.54,hourly,52.94,,91.0
33,2022-06-01,2022-06-15,3560.7,hourly,32.37,,110.0
